symbol,quote_symbol,name,country,is_bist,is_nasdaq,is_sp500,is_tefas,universe_tags
HII,HII,HSBC PYŞ BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
HIM,HIM,HEDEF PORTFÖY İKİNCİ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HIP,HIP,HSBC PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
HIS,HIS,HEDEF PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HIZ,HIZ,AZİMUT PORTFÖY DİNAMİK DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HJA,HJA,AZİMUT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HJB,HJB,HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HKG,HKG,ZİRAAT PORTFÖY HALK'IN ÜRETEN KADINLARI DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HKH,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HKJ,HKJ,HEDEF PORTFÖY PARA PİYASASI SERBEST FON,TR,False,False,False,True,TEFAS
HKM,HKM,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HKP,HKP,HEDEF PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HKR,HKR,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HKTM,HKTM.IS,HİDROPAR HAREKET KONTROL TEKNOLOJİLERİ MERKEZİ SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
HKV,HKV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
HLA,HLA,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HLGYO,HLGYO.IS,HALK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TR,True,False,False,False,BIST
HLL,HLL,ZİRAAT PORTFÖY HALKBANK PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
HLR,HLR,HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HMC,HMC,HEDEF PORTFÖY EKİNOKS SERBEST (TL) FON,TR,False,False,False,True,TEFAS
HME,HME,HSBC PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HMG,HMG,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HMK,HMK,HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HML,HML,HEDEF PORTFÖY KATILIM SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HMS,HMS,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HMT,HMT,AZİMUT PORTFÖY 12.0 SERBEST FON,TR,False,False,False,True,TEFAS
HMV,HMV,HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HNC,HNC,HEDEF PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HNS,HNS,HSBC PORTFÖY KAR PAYI ÖDEYEN MAYIS 2029 SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HOA,HOA,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HOY,HOY,HSBC PORTFÖY YABANCI BYF FON SEPETI,TR,False,False,False,True,TEFAS
HP3,HP3,HEDEF PORTFÖY LİDYA SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HPC,HPC,ZİRAAT PORTFÖY HEDEF SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
HPD,HPD,HSBC PORTFÖY İKİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HPF,HPF,HEDEF PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HPH,HPH,HEDEF PORTFÖY PARA PİYASASI KATILIM FONU,TR,False,False,False,True,TEFAS
HPI,HPI,HEDEF PORTFÖY İDEAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HPJ,HPJ,AZİMUT PORTFÖY HP HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HPL,HPL,HEDEF PORTFÖY ÇINAR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HPO,HPO,HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HPT,HPT,HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
HPV,HPV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,TR,False,False,False,True,TEFAS
HPZ,HPZ,HEDEF PORTFÖY ZEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),TR,False,False,False,True,TEFAS
HRZ,HRZ,AKTİF PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HSA,HSA,HSBC PORTFÖY DEĞİŞKEN (TL) FON,TR,False,False,False,True,TEFAS
HSL,HSL,HSBC PORTFÖY PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
HSP,HSP,HSBC PORTFÖY KAR PAYI ÖDEYEN MAYIS 2026 SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HST,HST,HSBC PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
HTF,HTF,HSBC PORTFÖY PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
HTJ,HTJ,HEDEF PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HTS,HTS,HSBC PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
HTTBT,HTTBT.IS,HİTİT BİLGİSAYAR HİZMETLERİ A.Ş.,TR,True,False,False,False,BIST
HTZ,HTZ,HEDEF PORTFÖY TURKUAZ SERBEST FON,TR,False,False,False,True,TEFAS
HUBVC,HUBVC.IS,HUB GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,TR,True,False,False,False,BIST
HUI,HUI,AZİMUT PORTFÖY CAN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HUNER,HUNER.IS,HUN YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,TR,True,False,False,False,BIST
HURGZ,HURGZ.IS,HÜRRİYET GAZETECİLİK VE MATBAACILIK A.Ş.,TR,True,False,False,False,BIST
HUS,HUS,HEDEF PORTFÖY UĞUR SERBEST FON,TR,False,False,False,True,TEFAS
HVA,HVA,HEDEF PORTFÖY ECE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVB,HVB,HEDEF PORTFÖY PUSULA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVC,HVC,HEDEF PORTFÖY ROTA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVI,HVI,DENİZ PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVK,HVK,HEDEF PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
HVL,HVL,HEDEF PORTFÖY POYRAZ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVN,HVN,HEDEF PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVS,HVS,HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HVT,HVT,ALLBATROSS PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
HVU,HVU,ALLBATROSS PORTFÖY BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
HVV,HVV,AK PORTFÖY HERAKLES SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
HVZ,HVZ,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
HYK,HYK,HEDEF PORTFÖY AKDENİZ SERBEST FON,TR,False,False,False,True,TEFAS
HYP,HYP,AZİMUT PORTFÖY İVME SERBEST FON,TR,False,False,False,True,TEFAS
HYU,HYU,HSBC PORTFÖY KISA VADELİ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
HYV,HYV,HEDEF PORTFÖY PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
HYY,HYY,AK PORTFÖY HERAKLES SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
HZV,HZV,AK PORTFÖY HEZ SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IAC,IAC,İŞ PORTFÖY MZS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IAE,IAE,İSTANBUL PORTFÖY AGRESİF DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IAF,IAF,İSTANBUL PORTFÖY ARK I SERBEST FON,TR,False,False,False,True,TEFAS
IAI,IAI,İŞ PORTFÖY TOROS SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IAM,IAM,İŞ PORTFÖY AGRESİF FON SEPETİ FONU,TR,False,False,False,True,TEFAS
IAR,IAR,İSTANBUL PORTFÖY DÖRDÜNCÜ SERBEST FON,TR,False,False,False,True,TEFAS
IAS,IAS,QİNVEST PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IAT,IAT,İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,TR,False,False,False,True,TEFAS
IAU,IAU,PARDUS PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IAY,IAY,INVEO PORTFÖY ALTIN KATILIM FONU,TR,False,False,False,True,TEFAS
IBB,IBB,İŞ PORTFÖY ATAK DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IBC,IBC,İŞ PORTFÖY CENOVA SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IBE,IBE,İSTANBUL PORTFÖY BEŞİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
IBG,IBG,AZİMUT PYŞ BİRİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
IBJ,IBJ,AZİMUT PORTFÖY 18.0 SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IBK,IBK,İŞ PORTFÖY MAXİMUM KART KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
IBM,IBM,İSTANBUL PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,TR,False,False,False,True,TEFAS
IBP,IBP,İŞ PORTFÖY GED SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IBR,IBR,AZİMUT PYŞ MUTLAK GETİRİ HEDEFLİ SERBEST FON,TR,False,False,False,True,TEFAS
ICA,ICA,ICBC TURKEY PORTFÖY ALTIN FONU,TR,False,False,False,True,TEFAS
ICBCT,ICBCT.IS,ICBC TURKEY BANK A.Ş.,TR,True,False,False,False,BIST
ICC,ICC,ICBC TURKEY PORTFÖY İKİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
ICD,ICD,ICBC TURKEY PORTFÖY BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
ICE,ICE,ICBC TURKEY PORTFÖY PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
ICF,ICF,ICBC TURKEY PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
ICG,ICG,İŞ PORTFÖY ARCADİA SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
ICH,ICH,PARDUS PORTFÖY İKİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
ICN,ICN,İSTANBUL PORTFÖY ÜÇÜNCÜ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
ICS,ICS,ICBC TURKEY PORTFÖY SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
ICUGS,ICUGS.IS,ICU GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,TR,True,False,False,False,BIST
ICV,ICV,ICBC TURKEY PORTFÖY BİRİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
ICZ,ICZ,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IDD,IDD,LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,TR,False,False,False,True,TEFAS
IDEAS,IDEAS.IS,İDEAL FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,TR,True,False,False,False,BIST
IDF,IDF,İŞ PORTFÖY SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IDGYO,IDGYO.IS,İDEALİST GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TR,True,False,False,False,BIST
IDH,IDH,İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IDI,IDI,AZİMUT PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IDL,IDL,AKTİF PORTFÖY PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
IDO,IDO,İŞ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,TR,False,False,False,True,TEFAS
IDP,IDP,PİRAMİT PORTFÖY SİRİUS HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IDV,IDV,İŞ PORTFÖY ACHS SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IDY,IDY,TEB PORTFÖY İKİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IEN,IEN,İSTANBUL PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IEV,IEV,İŞ PORTFÖY TAŞIMACILIK DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IEYHO,IEYHO.IS,IŞIKLAR ENERJİ VE YAPI HOLDİNG A.Ş.,TR,True,False,False,False,BIST
IEZ,IEZ,INVEO PORTFÖY ELMA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IFD,IFD,İŞ PORTFÖY FINDIKLI SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IFN,IFN,ICBC TURKEY PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IFV,IFV,ICBC TURKEY PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
IFY,IFY,İSTANBUL PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IGF,IGF,İŞ PORTFÖY GÜZEL SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IGL,IGL,TEB PORTFÖY ING BANK PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
IGM,IGM,İŞ PORTFÖY ÜNİ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IGZ,IGZ,İŞ PORTFÖY ÜNİ SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IHA,IHA,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHAAS,IHAAS.IS,İHLAS HABER AJANSI A.Ş.,TR,True,False,False,False,BIST
IHC,IHC,INVEO PORTFÖY INTER SERBEST FON,TR,False,False,False,True,TEFAS
IHEVA,IHEVA.IS,İHLAS EV ALETLERİ İMALAT SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
IHGZT,IHGZT.IS,İHLAS GAZETECİLİK A.Ş.,TR,True,False,False,False,BIST
IHK,IHK,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHLAS,IHLAS.IS,İHLAS HOLDİNG A.Ş.,TR,True,False,False,False,BIST
IHLGM,IHLGM.IS,İHLAS GAYRİMENKUL PROJE GELİŞTİRME VE TİCARET A.Ş.,TR,True,False,False,False,BIST
IHP,IHP,İSTANBUL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHT,IHT,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHV,IHV,INVEO PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHY,IHY,İSTANBUL PORTFÖY GMS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IHYAY,IHYAY.IS,İHLAS YAYIN HOLDİNG A.Ş.,TR,True,False,False,False,BIST
IHZ,IHZ,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IIA,IIA,İSTANBUL PORTFÖY ONBİRİNCİ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
IIC,IIC,İSTANBUL PORTFÖY ONÜÇÜNCÜ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
IIE,IIE,İSTANBUL PORTFÖY ONDÖRDÜNCÜ SERBEST FON,TR,False,False,False,True,TEFAS
IIF,IIF,İŞ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,TR,False,False,False,True,TEFAS
IIH,IIH,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IIN,IIN,INVEO PORTFÖY PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
IIP,IIP,İSTANBUL PORTFÖY ARİES SERBEST FON,TR,False,False,False,True,TEFAS
IIS,IIS,İSTANBUL PORTFÖY İKİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
IJA,IJA,INVEO PORTFÖY ATAK DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IJB,IJB,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON,TR,False,False,False,True,TEFAS
IJC,IJC,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IJE,IJE,İŞ PORTFÖY EFON SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IJF,IJF,AZİMUT PORTFÖY EREN SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IJH,IJH,ICBC TURKEY PORTFÖY BİRİNCİ FON SEPETİ FONU,TR,False,False,False,True,TEFAS
IJI,IJI,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON ),TR,False,False,False,True,TEFAS
IJK,IJK,İSTANBUL PORTFÖY KEREM SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IJL,IJL,İSTANBUL PORTFÖY SPİCA SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IJP,IJP,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON,TR,False,False,False,True,TEFAS
IJT,IJT,İŞ PORTFÖY TARIM SERBEST FON,TR,False,False,False,True,TEFAS
IJV,IJV,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
IJZ,IJZ,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
IK2,IK2,İŞ PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IKL,IKL,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON,TR,False,False,False,True,TEFAS
IKP,IKP,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON,TR,False,False,False,True,TEFAS
IKV,IKV,İŞ PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
ILC,ILC,İŞ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
ILE,ILE,İŞ PORTFÖY ANADOLU SİGORTA SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
ILH,ILH,İŞ PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
ILI,ILI,İŞ PORTFÖY İKİNCİ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
ILK,ILK,İŞ PORTFÖY ALTIN KATILIM BORSA YATIRIM FONU,TR,False,False,False,True,TEFAS
ILM,ILM,İSTANBUL PORTFÖY ONUNCU SERBEST FON,TR,False,False,False,True,TEFAS
ILP,ILP,İŞ PORTFÖY POLMİNE SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
ILU,ILU,İSTANBUL PORTFÖY ONALTINCI SERBEST FON,TR,False,False,False,True,TEFAS
ILZ,ILZ,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU,TR,False,False,False,True,TEFAS
IMASM,IMASM.IS,İMAŞ MAKİNA SANAYİ A.Ş.,TR,True,False,False,False,BIST
IMB,IMB,İSTANBUL PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IMF,IMF,İSTANBUL PORTFÖY MAESTRO SERBEST FON,TR,False,False,False,True,TEFAS
IMG,IMG,GARANTİ PORTFÖY ING BANK KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IMH,IMH,İŞ PORTFÖY ANADOLU HAYAT EMEKLİLİK SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IML,IML,İŞ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
IMO,IMO,İŞ PORTFÖY ODAK SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IMS,IMS,İŞ PORTFÖY MERMER SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
IMT,IMT,İŞ PORTFÖY TOROS SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IMY,IMY,İŞ PORTFÖY SKYLARK SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
IMZ,IMZ,İŞ PORTFÖY POYRAZ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
INDES,INDES.IS,İNDEKS BİLGİSAYAR SİSTEMLERİ MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
INFO,INFO.IS,İNFO YATIRIM MENKUL DEĞERLER A.Ş.,TR,True,False,False,False,BIST
INGRM,INGRM.IS,INGRAM MİCRO BİLİŞİM SİSTEMLERİ A.Ş.,TR,True,False,False,False,BIST
INH,INH,GARANTİ PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON,TR,False,False,False,True,TEFAS
INR,INR,İŞ PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
INTEM,INTEM.IS,İNTEMA İNŞAAT VE TESİSAT MALZEMELERİ YATIRIM VE PAZARLAMA A.Ş.,TR,True,False,False,False,BIST
INV,INV,INVEO PORTFÖY İSTATİSTİKSEL ARBİTRAJ KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
INVEO,INVEO.IS,INVEO YATIRIM HOLDİNG A.Ş.,TR,True,False,False,False,BIST
INVES,INVES.IS,INVESTCO HOLDİNG A.Ş.,TR,True,False,False,False,BIST
INZ,INZ,INVEO PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
IOG,IOG,İŞ PORTFÖY GÜMÜŞ SERBEST FON,TR,False,False,False,True,TEFAS
IOH,IOH,İŞ PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IOJ,IOJ,İŞ PORTFÖY EKİM 2026 SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
IOL,IOL,İŞ PORTFÖY OSK SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
